Epoch 010/100 [0038/0049] -- loss_G: 7.5615 | loss_G_identity: 2.0409 | loss_G_GAN: 1.1297 | loss_G_cycle: 4.3909 | loss_D: 0.2322 -- ETA: 1:46:01.478900
Epoch 010/100 [0039/0049] -- loss_G: 7.5619 | loss_G_identity: 2.0407 | loss_G_GAN: 1.1310 | loss_G_cycle: 4.3902 | loss_D: 0.2326 -- ETA: 1:45:59.530581
Epoch 010/100 [0040/0049] -- loss_G: 7.5593 | loss_G_identity: 2.0400 | loss_G_GAN: 1.1303 | loss_G_cycle: 4.3890 | loss_D: 0.2331 -- ETA: 1:45:57.570024
Epoch 010/100 [0041/0049] -- loss_G: 7.5580 | loss_G_identity: 2.0393 | loss_G_GAN: 1.1312 | loss_G_cycle: 4.3875 | loss_D: 0.2332 -- ETA: 1:45:55.461368
Epoch 010/100 [0042/0049] -- loss_G: 7.5545 | loss_G_identity: 2.0382 | loss_G_GAN: 1.1311 | loss_G_cycle: 4.3853 | loss_D: 0.2331 -- ETA: 1:45:53.613305
Epoch 010/100 [0043/0049] -- loss_G: 7.5530 | loss_G_identity: 2.0377 | loss_G_GAN: 1.1318 | loss_G_cycle: 4.3835 | loss_D: 0.2329 -- ETA: 1:45:51.727891
Epoch 010/100 [0044/0049] -- loss_G: 7.5508 | loss_G_identity: 2.0372 | loss_G_GAN: 1.1324 | loss_G_cycle: 4.3812 | loss_D: 0.2328 -- ETA: 1:45:49.650152
Epoch 010/100 [0045/0049] -- loss_G: 7.5478 | loss_G_identity: 2.0366 | loss_G_GAN: 1.1317 | loss_G_cycle: 4.3795 | loss_D: 0.2327 -- ETA: 1:45:47.792516
Epoch 010/100 [0046/0049] -- loss_G: 7.5476 | loss_G_identity: 2.0358 | loss_G_GAN: 1.1321 | loss_G_cycle: 4.3797 | loss_D: 0.2326 -- ETA: 1:45:45.754845
Epoch 010/100 [0047/0049] -- loss_G: 7.5447 | loss_G_identity: 2.0351 | loss_G_GAN: 1.1315 | loss_G_cycle: 4.3781 | loss_D: 0.2326 -- ETA: 1:45:43.867977
Epoch 010/100 [0048/0049] -- loss_G: 7.5443 | loss_G_identity: 2.0347 | loss_G_GAN: 1.1321 | loss_G_cycle: 4.3774 | loss_D: 0.2325 -- ETA: 1:45:41.947003
Epoch 010/100 [0049/0049] -- loss_G: 7.5406 | loss_G_identity: 2.0336 | loss_G_GAN: 1.1318 | loss_G_cycle: 4.3752 | loss_D: 0.2324 -- ETA: 1:45:39.827729
Epoch 011/100 [0001/0049] -- loss_G: 7.5388 | loss_G_identity: 2.0327 | loss_G_GAN: 1.1325 | loss_G_cycle: 4.3736 | loss_D: 0.2322 -- ETA: 1:45:48.500590
Epoch 011/100 [0002/0049] -- loss_G: 7.5366 | loss_G_identity: 2.0321 | loss_G_GAN: 1.1326 | loss_G_cycle: 4.3719 | loss_D: 0.2321 -- ETA: 1:45:46.535989
Epoch 011/100 [0003/0049] -- loss_G: 7.5331 | loss_G_identity: 2.0309 | loss_G_GAN: 1.1334 | loss_G_cycle: 4.3688 | loss_D: 0.2318 -- ETA: 1:45:44.531360
Epoch 011/100 [0004/0049] -- loss_G: 7.5301 | loss_G_identity: 2.0300 | loss_G_GAN: 1.1330 | loss_G_cycle: 4.3671 | loss_D: 0.2316 -- ETA: 1:45:42.508266
Epoch 011/100 [0005/0049] -- loss_G: 7.5280 | loss_G_identity: 2.0291 | loss_G_GAN: 1.1338 | loss_G_cycle: 4.3650 | loss_D: 0.2317 -- ETA: 1:45:40.600130
Epoch 011/100 [0006/0049] -- loss_G: 7.5234 | loss_G_identity: 2.0279 | loss_G_GAN: 1.1332 | loss_G_cycle: 4.3623 | loss_D: 0.2319 -- ETA: 1:45:38.712401
Epoch 011/100 [0007/0049] -- loss_G: 7.5222 | loss_G_identity: 2.0270 | loss_G_GAN: 1.1350 | loss_G_cycle: 4.3602 | loss_D: 0.2323 -- ETA: 1:45:36.783532
Epoch 011/100 [0008/0049] -- loss_G: 7.5198 | loss_G_identity: 2.0261 | loss_G_GAN: 1.1348 | loss_G_cycle: 4.3590 | loss_D: 0.2324 -- ETA: 1:45:34.855207
Epoch 011/100 [0009/0049] -- loss_G: 7.5186 | loss_G_identity: 2.0254 | loss_G_GAN: 1.1350 | loss_G_cycle: 4.3582 | loss_D: 0.2322 -- ETA: 1:45:32.914219
Epoch 011/100 [0010/0049] -- loss_G: 7.5166 | loss_G_identity: 2.0247 | loss_G_GAN: 1.1354 | loss_G_cycle: 4.3566 | loss_D: 0.2319 -- ETA: 1:45:30.948442
Epoch 011/100 [0011/0049] -- loss_G: 7.5129 | loss_G_identity: 2.0239 | loss_G_GAN: 1.1348 | loss_G_cycle: 4.3543 | loss_D: 0.2318 -- ETA: 1:45:28.940449
Epoch 011/100 [0012/0049] -- loss_G: 7.5107 | loss_G_identity: 2.0230 | loss_G_GAN: 1.1351 | loss_G_cycle: 4.3525 | loss_D: 0.2316 -- ETA: 1:45:26.896154
Epoch 011/100 [0013/0049] -- loss_G: 7.5098 | loss_G_identity: 2.0227 | loss_G_GAN: 1.1344 | loss_G_cycle: 4.3526 | loss_D: 0.2315 -- ETA: 1:45:24.874481
Epoch 011/100 [0014/0049] -- loss_G: 7.5083 | loss_G_identity: 2.0222 | loss_G_GAN: 1.1343 | loss_G_cycle: 4.3519 | loss_D: 0.2315 -- ETA: 1:45:23.550095
Epoch 011/100 [0015/0049] -- loss_G: 7.5066 | loss_G_identity: 2.0214 | loss_G_GAN: 1.1344 | loss_G_cycle: 4.3509 | loss_D: 0.2312 -- ETA: 1:45:21.590353
Epoch 011/100 [0016/0049] -- loss_G: 7.5050 | loss_G_identity: 2.0206 | loss_G_GAN: 1.1353 | loss_G_cycle: 4.3491 | loss_D: 0.2310 -- ETA: 1:45:19.635317
Epoch 011/100 [0017/0049] -- loss_G: 7.5014 | loss_G_identity: 2.0197 | loss_G_GAN: 1.1350 | loss_G_cycle: 4.3468 | loss_D: 0.2308 -- ETA: 1:45:17.582565
Epoch 011/100 [0018/0049] -- loss_G: 7.4988 | loss_G_identity: 2.0188 | loss_G_GAN: 1.1356 | loss_G_cycle: 4.3445 | loss_D: 0.2306 -- ETA: 1:45:15.531290
Epoch 011/100 [0019/0049] -- loss_G: 7.4942 | loss_G_identity: 2.0175 | loss_G_GAN: 1.1352 | loss_G_cycle: 4.3416 | loss_D: 0.2306 -- ETA: 1:45:13.699934
Epoch 011/100 [0020/0049] -- loss_G: 7.4929 | loss_G_identity: 2.0165 | loss_G_GAN: 1.1370 | loss_G_cycle: 4.3394 | loss_D: 0.2307 -- ETA: 1:45:11.787765
Epoch 011/100 [0021/0049] -- loss_G: 7.4887 | loss_G_identity: 2.0152 | loss_G_GAN: 1.1369 | loss_G_cycle: 4.3366 | loss_D: 0.2310 -- ETA: 1:45:09.869038
Epoch 011/100 [0022/0049] -- loss_G: 7.4872 | loss_G_identity: 2.0140 | loss_G_GAN: 1.1387 | loss_G_cycle: 4.3344 | loss_D: 0.2311 -- ETA: 1:45:08.013650
Epoch 011/100 [0023/0049] -- loss_G: 7.4870 | loss_G_identity: 2.0136 | loss_G_GAN: 1.1386 | loss_G_cycle: 4.3348 | loss_D: 0.2310 -- ETA: 1:45:06.123447
Epoch 011/100 [0024/0049] -- loss_G: 7.4849 | loss_G_identity: 2.0131 | loss_G_GAN: 1.1385 | loss_G_cycle: 4.3333 | loss_D: 0.2309 -- ETA: 1:45:04.252237
Epoch 011/100 [0025/0049] -- loss_G: 7.4842 | loss_G_identity: 2.0128 | loss_G_GAN: 1.1379 | loss_G_cycle: 4.3334 | loss_D: 0.2307 -- ETA: 1:45:02.333143
Epoch 011/100 [0026/0049] -- loss_G: 7.4806 | loss_G_identity: 2.0116 | loss_G_GAN: 1.1387 | loss_G_cycle: 4.3303 | loss_D: 0.2307 -- ETA: 1:45:00.316471
Epoch 011/100 [0027/0049] -- loss_G: 7.4819 | loss_G_identity: 2.0119 | loss_G_GAN: 1.1387 | loss_G_cycle: 4.3313 | loss_D: 0.2305 -- ETA: 1:44:58.320650
Epoch 011/100 [0028/0049] -- loss_G: 7.4799 | loss_G_identity: 2.0114 | loss_G_GAN: 1.1384 | loss_G_cycle: 4.3301 | loss_D: 0.2303 -- ETA: 1:44:56.366749
Epoch 011/100 [0029/0049] -- loss_G: 7.4797 | loss_G_identity: 2.0108 | loss_G_GAN: 1.1401 | loss_G_cycle: 4.3288 | loss_D: 0.2303 -- ETA: 1:44:54.388038
Epoch 011/100 [0030/0049] -- loss_G: 7.4772 | loss_G_identity: 2.0102 | loss_G_GAN: 1.1395 | loss_G_cycle: 4.3276 | loss_D: 0.2304 -- ETA: 1:44:52.476735
Epoch 011/100 [0031/0049] -- loss_G: 7.4751 | loss_G_identity: 2.0091 | loss_G_GAN: 1.1401 | loss_G_cycle: 4.3259 | loss_D: 0.2305 -- ETA: 1:44:50.520224
Epoch 011/100 [0032/0049] -- loss_G: 7.4728 | loss_G_identity: 2.0084 | loss_G_GAN: 1.1399 | loss_G_cycle: 4.3245 | loss_D: 0.2304 -- ETA: 1:44:48.619659
Epoch 011/100 [0033/0049] -- loss_G: 7.4704 | loss_G_identity: 2.0077 | loss_G_GAN: 1.1398 | loss_G_cycle: 4.3229 | loss_D: 0.2303 -- ETA: 1:44:46.664437
Epoch 011/100 [0034/0049] -- loss_G: 7.4689 | loss_G_identity: 2.0072 | loss_G_GAN: 1.1402 | loss_G_cycle: 4.3215 | loss_D: 0.2303 -- ETA: 1:44:44.719810
Epoch 011/100 [0035/0049] -- loss_G: 7.4657 | loss_G_identity: 2.0064 | loss_G_GAN: 1.1395 | loss_G_cycle: 4.3199 | loss_D: 0.2302 -- ETA: 1:44:42.860243
Epoch 011/100 [0036/0049] -- loss_G: 7.4640 | loss_G_identity: 2.0056 | loss_G_GAN: 1.1409 | loss_G_cycle: 4.3176 | loss_D: 0.2304 -- ETA: 1:44:40.976916
Epoch 011/100 [0037/0049] -- loss_G: 7.4613 | loss_G_identity: 2.0050 | loss_G_GAN: 1.1399 | loss_G_cycle: 4.3164 | loss_D: 0.2305 -- ETA: 1:44:39.019681
Epoch 011/100 [0038/0049] -- loss_G: 7.4591 | loss_G_identity: 2.0040 | loss_G_GAN: 1.1411 | loss_G_cycle: 4.3140 | loss_D: 0.2307 -- ETA: 1:44:37.190493
Epoch 011/100 [0039/0049] -- loss_G: 7.4557 | loss_G_identity: 2.0034 | loss_G_GAN: 1.1403 | loss_G_cycle: 4.3120 | loss_D: 0.2306 -- ETA: 1:44:35.282200
Epoch 011/100 [0040/0049] -- loss_G: 7.4521 | loss_G_identity: 2.0023 | loss_G_GAN: 1.1401 | loss_G_cycle: 4.3097 | loss_D: 0.2307 -- ETA: 1:44:33.328204
Epoch 011/100 [0041/0049] -- loss_G: 7.4497 | loss_G_identity: 2.0012 | loss_G_GAN: 1.1406 | loss_G_cycle: 4.3079 | loss_D: 0.2309 -- ETA: 1:44:31.477220
Epoch 011/100 [0042/0049] -- loss_G: 7.4467 | loss_G_identity: 2.0002 | loss_G_GAN: 1.1408 | loss_G_cycle: 4.3057 | loss_D: 0.2310 -- ETA: 1:44:29.494661
Epoch 011/100 [0043/0049] -- loss_G: 7.4454 | loss_G_identity: 1.9995 | loss_G_GAN: 1.1415 | loss_G_cycle: 4.3044 | loss_D: 0.2308 -- ETA: 1:44:27.470954
Epoch 011/100 [0044/0049] -- loss_G: 7.4450 | loss_G_identity: 1.9988 | loss_G_GAN: 1.1422 | loss_G_cycle: 4.3040 | loss_D: 0.2306 -- ETA: 1:44:25.550165
Epoch 011/100 [0045/0049] -- loss_G: 7.4421 | loss_G_identity: 1.9979 | loss_G_GAN: 1.1413 | loss_G_cycle: 4.3029 | loss_D: 0.2306 -- ETA: 1:44:23.654053
Epoch 011/100 [0046/0049] -- loss_G: 7.4411 | loss_G_identity: 1.9971 | loss_G_GAN: 1.1425 | loss_G_cycle: 4.3015 | loss_D: 0.2303 -- ETA: 1:44:21.795579
Epoch 011/100 [0047/0049] -- loss_G: 7.4409 | loss_G_identity: 1.9969 | loss_G_GAN: 1.1425 | loss_G_cycle: 4.3015 | loss_D: 0.2303 -- ETA: 1:44:19.965714
Epoch 011/100 [0048/0049] -- loss_G: 7.4384 | loss_G_identity: 1.9962 | loss_G_GAN: 1.1417 | loss_G_cycle: 4.3005 | loss_D: 0.2302 -- ETA: 1:44:17.939029
Epoch 011/100 [0049/0049] -- loss_G: 7.4373 | loss_G_identity: 1.9955 | loss_G_GAN: 1.1418 | loss_G_cycle: 4.3001 | loss_D: 0.2303 -- ETA: 1:44:16.062174
Epoch 012/100 [0001/0049] -- loss_G: 7.4375 | loss_G_identity: 1.9957 | loss_G_GAN: 1.1418 | loss_G_cycle: 4.3000 | loss_D: 0.2302 -- ETA: 1:44:23.595340
Epoch 012/100 [0002/0049] -- loss_G: 7.4337 | loss_G_identity: 1.9944 | loss_G_GAN: 1.1424 | loss_G_cycle: 4.2969 | loss_D: 0.2301 -- ETA: 1:44:21.722069
Epoch 012/100 [0003/0049] -- loss_G: 7.4318 | loss_G_identity: 1.9939 | loss_G_GAN: 1.1427 | loss_G_cycle: 4.2952 | loss_D: 0.2301 -- ETA: 1:44:19.805819
Epoch 012/100 [0004/0049] -- loss_G: 7.4283 | loss_G_identity: 1.9926 | loss_G_GAN: 1.1433 | loss_G_cycle: 4.2925 | loss_D: 0.2303 -- ETA: 1:44:17.961098
Epoch 012/100 [0005/0049] -- loss_G: 7.4249 | loss_G_identity: 1.9914 | loss_G_GAN: 1.1432 | loss_G_cycle: 4.2902 | loss_D: 0.2304 -- ETA: 1:44:16.163060
Epoch 012/100 [0006/0049] -- loss_G: 7.4232 | loss_G_identity: 1.9905 | loss_G_GAN: 1.1441 | loss_G_cycle: 4.2886 | loss_D: 0.2305 -- ETA: 1:44:14.252969
Epoch 012/100 [0007/0049] -- loss_G: 7.4236 | loss_G_identity: 1.9903 | loss_G_GAN: 1.1448 | loss_G_cycle: 4.2885 | loss_D: 0.2308 -- ETA: 1:44:12.226464
Epoch 012/100 [0008/0049] -- loss_G: 7.4216 | loss_G_identity: 1.9897 | loss_G_GAN: 1.1440 | loss_G_cycle: 4.2879 | loss_D: 0.2310 -- ETA: 1:44:10.366581
Epoch 012/100 [0009/0049] -- loss_G: 7.4208 | loss_G_identity: 1.9893 | loss_G_GAN: 1.1446 | loss_G_cycle: 4.2869 | loss_D: 0.2309 -- ETA: 1:44:08.484455
Epoch 012/100 [0010/0049] -- loss_G: 7.4161 | loss_G_identity: 1.9880 | loss_G_GAN: 1.1440 | loss_G_cycle: 4.2842 | loss_D: 0.2308 -- ETA: 1:44:06.484132
Epoch 012/100 [0011/0049] -- loss_G: 7.4122 | loss_G_identity: 1.9870 | loss_G_GAN: 1.1436 | loss_G_cycle: 4.2816 | loss_D: 0.2307 -- ETA: 1:44:04.586262
Epoch 012/100 [0012/0049] -- loss_G: 7.4097 | loss_G_identity: 1.9863 | loss_G_GAN: 1.1435 | loss_G_cycle: 4.2800 | loss_D: 0.2305 -- ETA: 1:44:02.659820
Epoch 012/100 [0013/0049] -- loss_G: 7.4075 | loss_G_identity: 1.9856 | loss_G_GAN: 1.1434 | loss_G_cycle: 4.2785 | loss_D: 0.2304 -- ETA: 1:44:00.813950
Epoch 012/100 [0014/0049] -- loss_G: 7.4048 | loss_G_identity: 1.9848 | loss_G_GAN: 1.1429 | loss_G_cycle: 4.2772 | loss_D: 0.2303 -- ETA: 1:43:59.076705
Epoch 012/100 [0015/0049] -- loss_G: 7.4034 | loss_G_identity: 1.9839 | loss_G_GAN: 1.1445 | loss_G_cycle: 4.2751 | loss_D: 0.2305 -- ETA: 1:43:57.057353
Epoch 012/100 [0016/0049] -- loss_G: 7.4008 | loss_G_identity: 1.9835 | loss_G_GAN: 1.1435 | loss_G_cycle: 4.2739 | loss_D: 0.2308 -- ETA: 1:43:55.079619
Epoch 012/100 [0017/0049] -- loss_G: 7.3992 | loss_G_identity: 1.9828 | loss_G_GAN: 1.1445 | loss_G_cycle: 4.2719 | loss_D: 0.2310 -- ETA: 1:43:53.128353
Epoch 012/100 [0018/0049] -- loss_G: 7.3950 | loss_G_identity: 1.9817 | loss_G_GAN: 1.1437 | loss_G_cycle: 4.2696 | loss_D: 0.2311 -- ETA: 1:43:51.227688
Epoch 012/100 [0019/0049] -- loss_G: 7.3919 | loss_G_identity: 1.9809 | loss_G_GAN: 1.1432 | loss_G_cycle: 4.2677 | loss_D: 0.2310 -- ETA: 1:43:49.307963
Epoch 012/100 [0020/0049] -- loss_G: 7.3881 | loss_G_identity: 1.9799 | loss_G_GAN: 1.1429 | loss_G_cycle: 4.2653 | loss_D: 0.2310 -- ETA: 1:43:47.419777
Epoch 012/100 [0021/0049] -- loss_G: 7.3864 | loss_G_identity: 1.9791 | loss_G_GAN: 1.1440 | loss_G_cycle: 4.2633 | loss_D: 0.2308 -- ETA: 1:43:45.633022
Epoch 012/100 [0022/0049] -- loss_G: 7.3831 | loss_G_identity: 1.9784 | loss_G_GAN: 1.1435 | loss_G_cycle: 4.2613 | loss_D: 0.2307 -- ETA: 1:43:43.776045
Epoch 012/100 [0023/0049] -- loss_G: 7.3820 | loss_G_identity: 1.9777 | loss_G_GAN: 1.1443 | loss_G_cycle: 4.2601 | loss_D: 0.2307 -- ETA: 1:43:41.861669
Epoch 012/100 [0024/0049] -- loss_G: 7.3805 | loss_G_identity: 1.9769 | loss_G_GAN: 1.1456 | loss_G_cycle: 4.2580 | loss_D: 0.2306 -- ETA: 1:43:39.986871
Epoch 012/100 [0025/0049] -- loss_G: 7.3766 | loss_G_identity: 1.9755 | loss_G_GAN: 1.1453 | loss_G_cycle: 4.2558 | loss_D: 0.2306 -- ETA: 1:43:38.268571
Epoch 012/100 [0026/0049] -- loss_G: 7.3748 | loss_G_identity: 1.9747 | loss_G_GAN: 1.1458 | loss_G_cycle: 4.2543 | loss_D: 0.2306 -- ETA: 1:43:36.555887
Epoch 012/100 [0027/0049] -- loss_G: 7.3724 | loss_G_identity: 1.9741 | loss_G_GAN: 1.1452 | loss_G_cycle: 4.2530 | loss_D: 0.2306 -- ETA: 1:43:34.742646
Epoch 012/100 [0028/0049] -- loss_G: 7.3692 | loss_G_identity: 1.9731 | loss_G_GAN: 1.1452 | loss_G_cycle: 4.2509 | loss_D: 0.2306 -- ETA: 1:43:32.909614
Epoch 012/100 [0029/0049] -- loss_G: 7.3671 | loss_G_identity: 1.9723 | loss_G_GAN: 1.1455 | loss_G_cycle: 4.2494 | loss_D: 0.2305 -- ETA: 1:43:31.056955
Epoch 012/100 [0030/0049] -- loss_G: 7.3650 | loss_G_identity: 1.9717 | loss_G_GAN: 1.1455 | loss_G_cycle: 4.2478 | loss_D: 0.2304 -- ETA: 1:43:29.175514
Epoch 012/100 [0031/0049] -- loss_G: 7.3651 | loss_G_identity: 1.9713 | loss_G_GAN: 1.1459 | loss_G_cycle: 4.2479 | loss_D: 0.2301 -- ETA: 1:43:27.319695
Epoch 012/100 [0032/0049] -- loss_G: 7.3614 | loss_G_identity: 1.9699 | loss_G_GAN: 1.1467 | loss_G_cycle: 4.2448 | loss_D: 0.2300 -- ETA: 1:43:25.518287
Epoch 012/100 [0033/0049] -- loss_G: 7.3592 | loss_G_identity: 1.9688 | loss_G_GAN: 1.1476 | loss_G_cycle: 4.2428 | loss_D: 0.2299 -- ETA: 1:43:23.697000
Epoch 012/100 [0034/0049] -- loss_G: 7.3587 | loss_G_identity: 1.9683 | loss_G_GAN: 1.1481 | loss_G_cycle: 4.2423 | loss_D: 0.2296 -- ETA: 1:43:21.880670
Epoch 012/100 [0035/0049] -- loss_G: 7.3553 | loss_G_identity: 1.9675 | loss_G_GAN: 1.1474 | loss_G_cycle: 4.2404 | loss_D: 0.2297 -- ETA: 1:43:20.191068
Epoch 012/100 [0036/0049] -- loss_G: 7.3545 | loss_G_identity: 1.9667 | loss_G_GAN: 1.1492 | loss_G_cycle: 4.2386 | loss_D: 0.2297 -- ETA: 1:43:18.344976
Epoch 012/100 [0037/0049] -- loss_G: 7.3499 | loss_G_identity: 1.9655 | loss_G_GAN: 1.1483 | loss_G_cycle: 4.2361 | loss_D: 0.2298 -- ETA: 1:43:16.482085
Epoch 012/100 [0038/0049] -- loss_G: 7.3489 | loss_G_identity: 1.9650 | loss_G_GAN: 1.1486 | loss_G_cycle: 4.2353 | loss_D: 0.2298 -- ETA: 1:43:14.729602
Epoch 012/100 [0039/0049] -- loss_G: 7.3468 | loss_G_identity: 1.9647 | loss_G_GAN: 1.1479 | loss_G_cycle: 4.2342 | loss_D: 0.2298 -- ETA: 1:43:12.843636
Epoch 012/100 [0040/0049] -- loss_G: 7.3445 | loss_G_identity: 1.9640 | loss_G_GAN: 1.1482 | loss_G_cycle: 4.2323 | loss_D: 0.2299 -- ETA: 1:43:10.919100
Epoch 012/100 [0041/0049] -- loss_G: 7.3421 | loss_G_identity: 1.9634 | loss_G_GAN: 1.1475 | loss_G_cycle: 4.2312 | loss_D: 0.2298 -- ETA: 1:43:09.115044
Epoch 012/100 [0042/0049] -- loss_G: 7.3394 | loss_G_identity: 1.9624 | loss_G_GAN: 1.1476 | loss_G_cycle: 4.2294 | loss_D: 0.2297 -- ETA: 1:43:07.274457
Epoch 012/100 [0043/0049] -- loss_G: 7.3383 | loss_G_identity: 1.9621 | loss_G_GAN: 1.1474 | loss_G_cycle: 4.2288 | loss_D: 0.2297 -- ETA: 1:43:05.419889
Epoch 012/100 [0044/0049] -- loss_G: 7.3368 | loss_G_identity: 1.9616 | loss_G_GAN: 1.1476 | loss_G_cycle: 4.2275 | loss_D: 0.2295 -- ETA: 1:43:03.576480
Epoch 012/100 [0045/0049] -- loss_G: 7.3362 | loss_G_identity: 1.9611 | loss_G_GAN: 1.1489 | loss_G_cycle: 4.2262 | loss_D: 0.2294 -- ETA: 1:43:01.756694
Epoch 012/100 [0046/0049] -- loss_G: 7.3333 | loss_G_identity: 1.9605 | loss_G_GAN: 1.1482 | loss_G_cycle: 4.2247 | loss_D: 0.2293 -- ETA: 1:42:59.942412
Epoch 012/100 [0047/0049] -- loss_G: 7.3315 | loss_G_identity: 1.9597 | loss_G_GAN: 1.1482 | loss_G_cycle: 4.2236 | loss_D: 0.2293 -- ETA: 1:42:58.103810
Epoch 012/100 [0048/0049] -- loss_G: 7.3295 | loss_G_identity: 1.9594 | loss_G_GAN: 1.1478 | loss_G_cycle: 4.2224 | loss_D: 0.2291 -- ETA: 1:42:56.278314
Epoch 012/100 [0049/0049] -- loss_G: 7.3296 | loss_G_identity: 1.9595 | loss_G_GAN: 1.1471 | loss_G_cycle: 4.2230 | loss_D: 0.2291 -- ETA: 1:42:54.349325
Epoch 013/100 [0001/0049] -- loss_G: 7.3299 | loss_G_identity: 1.9589 | loss_G_GAN: 1.1487 | loss_G_cycle: 4.2223 | loss_D: 0.2292 -- ETA: 1:43:01.257174
Epoch 013/100 [0002/0049] -- loss_G: 7.3285 | loss_G_identity: 1.9586 | loss_G_GAN: 1.1484 | loss_G_cycle: 4.2215 | loss_D: 0.2293 -- ETA: 1:42:59.584771
Epoch 013/100 [0003/0049] -- loss_G: 7.3271 | loss_G_identity: 1.9579 | loss_G_GAN: 1.1496 | loss_G_cycle: 4.2196 | loss_D: 0.2295 -- ETA: 1:42:57.959112
Epoch 013/100 [0004/0049] -- loss_G: 7.3231 | loss_G_identity: 1.9571 | loss_G_GAN: 1.1489 | loss_G_cycle: 4.2172 | loss_D: 0.2295 -- ETA: 1:42:56.324628
Epoch 013/100 [0005/0049] -- loss_G: 7.3219 | loss_G_identity: 1.9565 | loss_G_GAN: 1.1495 | loss_G_cycle: 4.2160 | loss_D: 0.2293 -- ETA: 1:42:54.599225
Epoch 013/100 [0006/0049] -- loss_G: 7.3215 | loss_G_identity: 1.9563 | loss_G_GAN: 1.1488 | loss_G_cycle: 4.2165 | loss_D: 0.2293 -- ETA: 1:42:52.940529
Epoch 013/100 [0007/0049] -- loss_G: 7.3182 | loss_G_identity: 1.9551 | loss_G_GAN: 1.1491 | loss_G_cycle: 4.2140 | loss_D: 0.2292 -- ETA: 1:42:51.250661
Epoch 013/100 [0008/0049] -- loss_G: 7.3161 | loss_G_identity: 1.9543 | loss_G_GAN: 1.1493 | loss_G_cycle: 4.2125 | loss_D: 0.2290 -- ETA: 1:42:49.570611
Epoch 013/100 [0009/0049] -- loss_G: 7.3141 | loss_G_identity: 1.9538 | loss_G_GAN: 1.1496 | loss_G_cycle: 4.2107 | loss_D: 0.2289 -- ETA: 1:42:47.893244
Epoch 013/100 [0010/0049] -- loss_G: 7.3112 | loss_G_identity: 1.9533 | loss_G_GAN: 1.1495 | loss_G_cycle: 4.2085 | loss_D: 0.2288 -- ETA: 1:42:46.258665
Epoch 013/100 [0011/0049] -- loss_G: 7.3094 | loss_G_identity: 1.9524 | loss_G_GAN: 1.1496 | loss_G_cycle: 4.2074 | loss_D: 0.2286 -- ETA: 1:42:44.629468
Epoch 013/100 [0012/0049] -- loss_G: 7.3066 | loss_G_identity: 1.9514 | loss_G_GAN: 1.1495 | loss_G_cycle: 4.2058 | loss_D: 0.2284 -- ETA: 1:42:42.926047
Epoch 013/100 [0013/0049] -- loss_G: 7.3075 | loss_G_identity: 1.9515 | loss_G_GAN: 1.1496 | loss_G_cycle: 4.2064 | loss_D: 0.2284 -- ETA: 1:42:41.274003
Epoch 013/100 [0014/0049] -- loss_G: 7.3051 | loss_G_identity: 1.9509 | loss_G_GAN: 1.1495 | loss_G_cycle: 4.2047 | loss_D: 0.2283 -- ETA: 1:42:39.528008
Epoch 013/100 [0015/0049] -- loss_G: 7.3034 | loss_G_identity: 1.9503 | loss_G_GAN: 1.1498 | loss_G_cycle: 4.2034 | loss_D: 0.2281 -- ETA: 1:42:37.798866
Epoch 013/100 [0016/0049] -- loss_G: 7.3003 | loss_G_identity: 1.9495 | loss_G_GAN: 1.1495 | loss_G_cycle: 4.2013 | loss_D: 0.2281 -- ETA: 1:42:36.081072
Epoch 013/100 [0017/0049] -- loss_G: 7.3002 | loss_G_identity: 1.9491 | loss_G_GAN: 1.1494 | loss_G_cycle: 4.2017 | loss_D: 0.2281 -- ETA: 1:42:34.246807
Epoch 013/100 [0018/0049] -- loss_G: 7.2991 | loss_G_identity: 1.9483 | loss_G_GAN: 1.1502 | loss_G_cycle: 4.2006 | loss_D: 0.2282 -- ETA: 1:42:32.534413
Epoch 013/100 [0019/0049] -- loss_G: 7.2969 | loss_G_identity: 1.9477 | loss_G_GAN: 1.1496 | loss_G_cycle: 4.1996 | loss_D: 0.2283 -- ETA: 1:42:30.817907
Epoch 013/100 [0020/0049] -- loss_G: 7.2949 | loss_G_identity: 1.9469 | loss_G_GAN: 1.1503 | loss_G_cycle: 4.1977 | loss_D: 0.2284 -- ETA: 1:42:29.102372
Epoch 013/100 [0021/0049] -- loss_G: 7.2928 | loss_G_identity: 1.9465 | loss_G_GAN: 1.1498 | loss_G_cycle: 4.1965 | loss_D: 0.2283 -- ETA: 1:42:27.448983
Epoch 013/100 [0022/0049] -- loss_G: 7.2914 | loss_G_identity: 1.9460 | loss_G_GAN: 1.1505 | loss_G_cycle: 4.1950 | loss_D: 0.2283 -- ETA: 1:42:25.706649
Epoch 013/100 [0023/0049] -- loss_G: 7.2885 | loss_G_identity: 1.9452 | loss_G_GAN: 1.1499 | loss_G_cycle: 4.1934 | loss_D: 0.2285 -- ETA: 1:42:24.006365
Epoch 013/100 [0024/0049] -- loss_G: 7.2899 | loss_G_identity: 1.9452 | loss_G_GAN: 1.1513 | loss_G_cycle: 4.1934 | loss_D: 0.2288 -- ETA: 1:42:22.394716
