Epoch 003/100 [0007/0164] --{'loss_classifier': 0.7242705225944519, 'loss_box_reg': 0.023660248145461082, 'loss_objectness': 0.6939303278923035, 'loss_rpn_box_reg': 0.33027130365371704}ETA: 2:20:57.772010
Epoch 003/100 [0008/0164] --{'loss_classifier': 0.733668327331543, 'loss_box_reg': 0.04955166578292847, 'loss_objectness': 0.6960510611534119, 'loss_rpn_box_reg': 0.23438768088817596}ETA: 2:20:58.212641
Epoch 003/100 [0009/0164] --{'loss_classifier': 0.7310526371002197, 'loss_box_reg': 0.07264037430286407, 'loss_objectness': 0.6940216422080994, 'loss_rpn_box_reg': 0.1521661877632141}ETA: 2:20:58.786622
Epoch 003/100 [0010/0164] --{'loss_classifier': 0.7272545695304871, 'loss_box_reg': 0.07143714278936386, 'loss_objectness': 0.6936465501785278, 'loss_rpn_box_reg': 0.39477142691612244}ETA: 2:20:59.108646
Epoch 003/100 [0011/0164] --{'loss_classifier': 0.7263426184654236, 'loss_box_reg': 0.07841747254133224, 'loss_objectness': 0.6956257820129395, 'loss_rpn_box_reg': 0.432462215423584}ETA: 2:20:59.508532
Epoch 003/100 [0012/0164] --{'loss_classifier': 0.725526750087738, 'loss_box_reg': 0.054063647985458374, 'loss_objectness': 0.693954586982727, 'loss_rpn_box_reg': 0.23414036631584167}ETA: 2:21:00.079662
Epoch 003/100 [0013/0164] --{'loss_classifier': 0.7269224524497986, 'loss_box_reg': 0.035048358142375946, 'loss_objectness': 0.6956663131713867, 'loss_rpn_box_reg': 0.48250144720077515}ETA: 2:21:00.495750
Epoch 003/100 [0014/0164] --{'loss_classifier': 0.7305914759635925, 'loss_box_reg': 0.07442863285541534, 'loss_objectness': 0.6929563879966736, 'loss_rpn_box_reg': 0.4050484597682953}ETA: 2:21:01.044504
Epoch 003/100 [0015/0164] --{'loss_classifier': 0.7326352000236511, 'loss_box_reg': 0.05040418356657028, 'loss_objectness': 0.6940830945968628, 'loss_rpn_box_reg': 0.18915534019470215}ETA: 2:21:01.569287
Epoch 003/100 [0016/0164] --{'loss_classifier': 0.7254480719566345, 'loss_box_reg': 0.11032333225011826, 'loss_objectness': 0.6952048540115356, 'loss_rpn_box_reg': 0.2966873347759247}ETA: 2:21:02.028740
Epoch 003/100 [0017/0164] --{'loss_classifier': 0.7313041687011719, 'loss_box_reg': 0.057203881442546844, 'loss_objectness': 0.6941158175468445, 'loss_rpn_box_reg': 0.39531955122947693}ETA: 2:21:02.454295
Epoch 003/100 [0018/0164] --{'loss_classifier': 0.7287303805351257, 'loss_box_reg': 0.04726428911089897, 'loss_objectness': 0.6964014768600464, 'loss_rpn_box_reg': 0.321707546710968}ETA: 2:21:03.187439
Epoch 003/100 [0019/0164] --{'loss_classifier': 0.725860595703125, 'loss_box_reg': 0.04607550427317619, 'loss_objectness': 0.6944820284843445, 'loss_rpn_box_reg': 0.15806099772453308}ETA: 2:21:03.634900
Epoch 003/100 [0020/0164] --{'loss_classifier': 0.7330833077430725, 'loss_box_reg': 0.01929602585732937, 'loss_objectness': 0.693877100944519, 'loss_rpn_box_reg': 0.41952770948410034}ETA: 2:21:03.946897
Epoch 003/100 [0021/0164] --{'loss_classifier': 0.7301427721977234, 'loss_box_reg': 0.06449450552463531, 'loss_objectness': 0.694912314414978, 'loss_rpn_box_reg': 0.31002330780029297}ETA: 2:21:04.449891
Epoch 003/100 [0022/0164] --{'loss_classifier': 0.7259055972099304, 'loss_box_reg': 0.06716462969779968, 'loss_objectness': 0.6949350237846375, 'loss_rpn_box_reg': 0.15433049201965332}ETA: 2:21:04.897832
Epoch 003/100 [0023/0164] --{'loss_classifier': 0.734058141708374, 'loss_box_reg': 0.05459453910589218, 'loss_objectness': 0.6954188346862793, 'loss_rpn_box_reg': 0.46583253145217896}ETA: 2:21:05.288032
Epoch 003/100 [0024/0164] --{'loss_classifier': 0.7273058891296387, 'loss_box_reg': 0.022354021668434143, 'loss_objectness': 0.6962337493896484, 'loss_rpn_box_reg': 0.19432467222213745}ETA: 2:21:05.664626
Epoch 003/100 [0025/0164] --{'loss_classifier': 0.7276384830474854, 'loss_box_reg': 0.055439721792936325, 'loss_objectness': 0.6936262845993042, 'loss_rpn_box_reg': 0.3253731429576874}ETA: 2:21:06.009937
Epoch 003/100 [0026/0164] --{'loss_classifier': 0.7299677729606628, 'loss_box_reg': 0.043295226991176605, 'loss_objectness': 0.6946989297866821, 'loss_rpn_box_reg': 0.24029481410980225}ETA: 2:21:06.249477
Epoch 003/100 [0027/0164] --{'loss_classifier': 0.7266049981117249, 'loss_box_reg': 0.09455835819244385, 'loss_objectness': 0.6950569152832031, 'loss_rpn_box_reg': 0.26719313859939575}ETA: 2:21:06.580009
Epoch 003/100 [0028/0164] --{'loss_classifier': 0.7309051156044006, 'loss_box_reg': 0.05801226943731308, 'loss_objectness': 0.6958829164505005, 'loss_rpn_box_reg': 0.4003717303276062}ETA: 2:21:06.932650
Epoch 003/100 [0029/0164] --{'loss_classifier': 0.7248678207397461, 'loss_box_reg': 0.1087418794631958, 'loss_objectness': 0.6949760317802429, 'loss_rpn_box_reg': 0.39219188690185547}ETA: 2:21:07.356768
Epoch 003/100 [0030/0164] --{'loss_classifier': 0.7321807742118835, 'loss_box_reg': 0.047071512788534164, 'loss_objectness': 0.6942733526229858, 'loss_rpn_box_reg': 0.17221572995185852}ETA: 2:21:08.031350
Epoch 003/100 [0031/0164] --{'loss_classifier': 0.730792224407196, 'loss_box_reg': 0.06010701507329941, 'loss_objectness': 0.6969053745269775, 'loss_rpn_box_reg': 0.4145004153251648}ETA: 2:21:08.388868
Epoch 003/100 [0032/0164] --{'loss_classifier': 0.7269015908241272, 'loss_box_reg': 0.0836620181798935, 'loss_objectness': 0.6957277059555054, 'loss_rpn_box_reg': 0.3358815312385559}ETA: 2:21:08.753810
Epoch 003/100 [0033/0164] --{'loss_classifier': 0.7305216193199158, 'loss_box_reg': 0.04729391634464264, 'loss_objectness': 0.6951565742492676, 'loss_rpn_box_reg': 0.5147092342376709}ETA: 2:21:08.979806
Epoch 003/100 [0034/0164] --{'loss_classifier': 0.7274587750434875, 'loss_box_reg': 0.06989096105098724, 'loss_objectness': 0.6941815614700317, 'loss_rpn_box_reg': 0.11909675598144531}ETA: 2:21:08.834885
Epoch 003/100 [0035/0164] --{'loss_classifier': 0.7241999506950378, 'loss_box_reg': 0.0567500963807106, 'loss_objectness': 0.6948608756065369, 'loss_rpn_box_reg': 0.10623904317617416}ETA: 2:21:08.722798
Epoch 003/100 [0036/0164] --{'loss_classifier': 0.7329681515693665, 'loss_box_reg': 0.013858003541827202, 'loss_objectness': 0.6958310008049011, 'loss_rpn_box_reg': 0.10623162984848022}ETA: 2:21:08.508680
Epoch 003/100 [0037/0164] --{'loss_classifier': 0.7310062050819397, 'loss_box_reg': 0.08306309580802917, 'loss_objectness': 0.6945388317108154, 'loss_rpn_box_reg': 0.41476666927337646}ETA: 2:21:08.357633
Epoch 003/100 [0038/0164] --{'loss_classifier': 0.727653980255127, 'loss_box_reg': 0.03414933383464813, 'loss_objectness': 0.6950415968894958, 'loss_rpn_box_reg': 0.24578475952148438}ETA: 2:21:08.353769
Epoch 003/100 [0039/0164] --{'loss_classifier': 0.7269393801689148, 'loss_box_reg': 0.08519399166107178, 'loss_objectness': 0.6942805051803589, 'loss_rpn_box_reg': 0.24349729716777802}ETA: 2:21:08.063859
Epoch 003/100 [0040/0164] --{'loss_classifier': 0.7260169982910156, 'loss_box_reg': 0.04854198545217514, 'loss_objectness': 0.6949206590652466, 'loss_rpn_box_reg': 0.35509270429611206}ETA: 2:21:07.834235
Epoch 003/100 [0041/0164] --{'loss_classifier': 0.7276577949523926, 'loss_box_reg': 0.043220020830631256, 'loss_objectness': 0.6943561434745789, 'loss_rpn_box_reg': 0.0771445631980896}ETA: 2:21:07.729991
Epoch 003/100 [0042/0164] --{'loss_classifier': 0.7228335738182068, 'loss_box_reg': 0.07093755900859833, 'loss_objectness': 0.6964151263237, 'loss_rpn_box_reg': 0.49418550729751587}ETA: 2:21:07.405333
Epoch 003/100 [0043/0164] --{'loss_classifier': 0.7296728491783142, 'loss_box_reg': 0.045062970370054245, 'loss_objectness': 0.6959683299064636, 'loss_rpn_box_reg': 0.22947797179222107}ETA: 2:21:07.294690
Epoch 003/100 [0044/0164] --{'loss_classifier': 0.7284774780273438, 'loss_box_reg': 0.02576148509979248, 'loss_objectness': 0.6957630515098572, 'loss_rpn_box_reg': 0.41137298941612244}ETA: 2:21:06.898881
Epoch 003/100 [0045/0164] --{'loss_classifier': 0.7288132309913635, 'loss_box_reg': 0.04854695498943329, 'loss_objectness': 0.6953125, 'loss_rpn_box_reg': 0.31625401973724365}ETA: 2:21:06.588314
Epoch 003/100 [0046/0164] --{'loss_classifier': 0.7323454022407532, 'loss_box_reg': 0.0677671954035759, 'loss_objectness': 0.6948412656784058, 'loss_rpn_box_reg': 0.37772005796432495}ETA: 2:21:06.401271
Epoch 003/100 [0047/0164] --{'loss_classifier': 0.7317914962768555, 'loss_box_reg': 0.06898897886276245, 'loss_objectness': 0.6947593688964844, 'loss_rpn_box_reg': 0.44233959913253784}ETA: 2:21:06.223580
Epoch 003/100 [0048/0164] --{'loss_classifier': 0.7239378094673157, 'loss_box_reg': 0.036368776112794876, 'loss_objectness': 0.6947238445281982, 'loss_rpn_box_reg': 0.535982608795166}ETA: 2:21:05.981879
Epoch 003/100 [0049/0164] --{'loss_classifier': 0.7251377701759338, 'loss_box_reg': 0.040130387991666794, 'loss_objectness': 0.6950950622558594, 'loss_rpn_box_reg': 0.43931370973587036}ETA: 2:21:05.825788
Epoch 003/100 [0050/0164] --{'loss_classifier': 0.7328109741210938, 'loss_box_reg': 0.029558870941400528, 'loss_objectness': 0.694137692451477, 'loss_rpn_box_reg': 0.4542884826660156}ETA: 2:21:05.649322
Epoch 003/100 [0051/0164] --{'loss_classifier': 0.7266903519630432, 'loss_box_reg': 0.029401108622550964, 'loss_objectness': 0.694753110408783, 'loss_rpn_box_reg': 0.15057480335235596}ETA: 2:21:05.452048
Epoch 003/100 [0052/0164] --{'loss_classifier': 0.7209203243255615, 'loss_box_reg': 0.05941755697131157, 'loss_objectness': 0.6957022547721863, 'loss_rpn_box_reg': 0.34759172797203064}ETA: 2:21:05.173105
Epoch 003/100 [0053/0164] --{'loss_classifier': 0.7277078628540039, 'loss_box_reg': 0.06070169433951378, 'loss_objectness': 0.6937106847763062, 'loss_rpn_box_reg': 0.4198339879512787}ETA: 2:21:04.908684
Epoch 003/100 [0054/0164] --{'loss_classifier': 0.7266200184822083, 'loss_box_reg': 0.07996325194835663, 'loss_objectness': 0.6934032440185547, 'loss_rpn_box_reg': 0.18902155756950378}ETA: 2:21:04.921738
Epoch 003/100 [0055/0164] --{'loss_classifier': 0.7270824909210205, 'loss_box_reg': 0.12844139337539673, 'loss_objectness': 0.691361129283905, 'loss_rpn_box_reg': 0.3546079993247986}ETA: 2:21:04.627992
Epoch 003/100 [0056/0164] --{'loss_classifier': 0.7322178483009338, 'loss_box_reg': 0.06812190264463425, 'loss_objectness': 0.6957234144210815, 'loss_rpn_box_reg': 0.3609181046485901}ETA: 2:21:04.366266
Epoch 003/100 [0057/0164] --{'loss_classifier': 0.7243216037750244, 'loss_box_reg': 0.04476234316825867, 'loss_objectness': 0.6944695711135864, 'loss_rpn_box_reg': 0.4732600450515747}ETA: 2:21:04.049426
Epoch 003/100 [0058/0164] --{'loss_classifier': 0.7275283336639404, 'loss_box_reg': 0.05956713482737541, 'loss_objectness': 0.6946496963500977, 'loss_rpn_box_reg': 0.47245973348617554}ETA: 2:21:03.893809
Epoch 003/100 [0059/0164] --{'loss_classifier': 0.7263302206993103, 'loss_box_reg': 0.09852828830480576, 'loss_objectness': 0.6942653656005859, 'loss_rpn_box_reg': 0.3491349220275879}ETA: 2:21:03.682004
Epoch 003/100 [0060/0164] --{'loss_classifier': 0.7318108677864075, 'loss_box_reg': 0.0725705474615097, 'loss_objectness': 0.6939511299133301, 'loss_rpn_box_reg': 0.247745081782341}ETA: 2:21:03.502963
Epoch 003/100 [0061/0164] --{'loss_classifier': 0.7309010624885559, 'loss_box_reg': 0.03637256845831871, 'loss_objectness': 0.6965398788452148, 'loss_rpn_box_reg': 0.5100098848342896}ETA: 2:21:03.203359
Epoch 003/100 [0062/0164] --{'loss_classifier': 0.7315700650215149, 'loss_box_reg': 0.07141301780939102, 'loss_objectness': 0.6958510279655457, 'loss_rpn_box_reg': 0.13936053216457367}ETA: 2:21:03.051489
Epoch 003/100 [0063/0164] --{'loss_classifier': 0.7235302329063416, 'loss_box_reg': 0.024558141827583313, 'loss_objectness': 0.6952289342880249, 'loss_rpn_box_reg': 0.26231616735458374}ETA: 2:21:02.812169
Epoch 003/100 [0064/0164] --{'loss_classifier': 0.7255964279174805, 'loss_box_reg': 0.042637139558792114, 'loss_objectness': 0.6956108808517456, 'loss_rpn_box_reg': 0.47134506702423096}ETA: 2:21:02.684910
Epoch 003/100 [0065/0164] --{'loss_classifier': 0.7369691729545593, 'loss_box_reg': 0.1083812341094017, 'loss_objectness': 0.695142388343811, 'loss_rpn_box_reg': 0.3509635329246521}ETA: 2:21:02.571757
Epoch 003/100 [0066/0164] --{'loss_classifier': 0.7291086316108704, 'loss_box_reg': 0.0721714124083519, 'loss_objectness': 0.6954960823059082, 'loss_rpn_box_reg': 0.5487070083618164}ETA: 2:21:02.454879
Epoch 003/100 [0067/0164] --{'loss_classifier': 0.7312417030334473, 'loss_box_reg': 0.1101219654083252, 'loss_objectness': 0.6944179534912109, 'loss_rpn_box_reg': 0.2547631561756134}ETA: 2:21:02.224451
Epoch 003/100 [0068/0164] --{'loss_classifier': 0.733422577381134, 'loss_box_reg': 0.08471407741308212, 'loss_objectness': 0.6923878192901611, 'loss_rpn_box_reg': 0.38771936297416687}ETA: 2:21:01.970401
Epoch 003/100 [0069/0164] --{'loss_classifier': 0.7309903502464294, 'loss_box_reg': 0.07076314836740494, 'loss_objectness': 0.6962674856185913, 'loss_rpn_box_reg': 0.47362932562828064}ETA: 2:21:01.775913
Epoch 003/100 [0070/0164] --{'loss_classifier': 0.7353278994560242, 'loss_box_reg': 0.08993713557720184, 'loss_objectness': 0.6959078311920166, 'loss_rpn_box_reg': 0.299825519323349}ETA: 2:21:01.554423
Epoch 003/100 [0071/0164] --{'loss_classifier': 0.7338922023773193, 'loss_box_reg': 0.05342678353190422, 'loss_objectness': 0.6940062046051025, 'loss_rpn_box_reg': 0.0705990418791771}ETA: 2:21:01.404520
Epoch 003/100 [0072/0164] --{'loss_classifier': 0.7261138558387756, 'loss_box_reg': 0.07917752116918564, 'loss_objectness': 0.6948380470275879, 'loss_rpn_box_reg': 0.3670670688152313}ETA: 2:21:01.159156
Epoch 003/100 [0073/0164] --{'loss_classifier': 0.729290783405304, 'loss_box_reg': 0.06251759827136993, 'loss_objectness': 0.6950147151947021, 'loss_rpn_box_reg': 0.38263601064682007}ETA: 2:21:01.041632
Epoch 003/100 [0074/0164] --{'loss_classifier': 0.7322003245353699, 'loss_box_reg': 0.06879059970378876, 'loss_objectness': 0.6944233775138855, 'loss_rpn_box_reg': 0.3609793186187744}ETA: 2:21:00.881593
Epoch 003/100 [0075/0164] --{'loss_classifier': 0.7280898690223694, 'loss_box_reg': 0.05671071633696556, 'loss_objectness': 0.6960066556930542, 'loss_rpn_box_reg': 0.46347010135650635}ETA: 2:21:00.691627
Epoch 003/100 [0076/0164] --{'loss_classifier': 0.7294202446937561, 'loss_box_reg': 0.049000948667526245, 'loss_objectness': 0.6953467726707458, 'loss_rpn_box_reg': 0.3415389657020569}ETA: 2:21:00.474140
Epoch 003/100 [0077/0164] --{'loss_classifier': 0.7298634648323059, 'loss_box_reg': 0.07294490933418274, 'loss_objectness': 0.6961492896080017, 'loss_rpn_box_reg': 0.4268338680267334}ETA: 2:21:00.374726
Epoch 003/100 [0078/0164] --{'loss_classifier': 0.7353661060333252, 'loss_box_reg': 0.048384614288806915, 'loss_objectness': 0.6962189078330994, 'loss_rpn_box_reg': 0.3881625831127167}ETA: 2:21:00.290814
Epoch 003/100 [0079/0164] --{'loss_classifier': 0.726586639881134, 'loss_box_reg': 0.04444752261042595, 'loss_objectness': 0.6951619982719421, 'loss_rpn_box_reg': 0.2734205424785614}ETA: 2:21:00.197152
Epoch 003/100 [0080/0164] --{'loss_classifier': 0.7261341214179993, 'loss_box_reg': 0.04097023606300354, 'loss_objectness': 0.6945981383323669, 'loss_rpn_box_reg': 0.43378061056137085}ETA: 2:21:00.013170
Epoch 003/100 [0081/0164] --{'loss_classifier': 0.7270150780677795, 'loss_box_reg': 0.07540711760520935, 'loss_objectness': 0.6940960884094238, 'loss_rpn_box_reg': 0.12577228248119354}ETA: 2:20:59.772833
Epoch 003/100 [0082/0164] --{'loss_classifier': 0.7366330027580261, 'loss_box_reg': 0.042688965797424316, 'loss_objectness': 0.6955227851867676, 'loss_rpn_box_reg': 0.400606244802475}ETA: 2:20:59.565398
Epoch 003/100 [0083/0164] --{'loss_classifier': 0.7316293120384216, 'loss_box_reg': 0.03070506453514099, 'loss_objectness': 0.6956586837768555, 'loss_rpn_box_reg': 0.29190465807914734}ETA: 2:20:59.476348
Epoch 003/100 [0084/0164] --{'loss_classifier': 0.7338957190513611, 'loss_box_reg': 0.018526751548051834, 'loss_objectness': 0.6952237486839294, 'loss_rpn_box_reg': 0.20820800960063934}ETA: 2:20:59.262456
Epoch 003/100 [0085/0164] --{'loss_classifier': 0.7259257435798645, 'loss_box_reg': 0.08218954503536224, 'loss_objectness': 0.6944288611412048, 'loss_rpn_box_reg': 0.15208424627780914}ETA: 2:20:59.180453
Epoch 003/100 [0086/0164] --{'loss_classifier': 0.7329292297363281, 'loss_box_reg': 0.08652262389659882, 'loss_objectness': 0.6955775022506714, 'loss_rpn_box_reg': 0.4603003263473511}ETA: 2:20:59.323255
Epoch 003/100 [0087/0164] --{'loss_classifier': 0.7284937500953674, 'loss_box_reg': 0.04469913989305496, 'loss_objectness': 0.6957943439483643, 'loss_rpn_box_reg': 0.25067493319511414}ETA: 2:20:59.183854
Epoch 003/100 [0088/0164] --{'loss_classifier': 0.730471670627594, 'loss_box_reg': 0.017542783170938492, 'loss_objectness': 0.6952052116394043, 'loss_rpn_box_reg': 0.28260570764541626}ETA: 2:20:58.955276
Epoch 003/100 [0089/0164] --{'loss_classifier': 0.7318050861358643, 'loss_box_reg': 0.08032882958650589, 'loss_objectness': 0.6965099573135376, 'loss_rpn_box_reg': 0.4083516299724579}ETA: 2:20:58.621346
Epoch 003/100 [0090/0164] --{'loss_classifier': 0.7208755016326904, 'loss_box_reg': 0.07191138714551926, 'loss_objectness': 0.6957030296325684, 'loss_rpn_box_reg': 0.2804834842681885}ETA: 2:20:58.527901
Epoch 003/100 [0091/0164] --{'loss_classifier': 0.7258068919181824, 'loss_box_reg': 0.07221394032239914, 'loss_objectness': 0.6938395500183105, 'loss_rpn_box_reg': 0.5280147194862366}ETA: 2:20:58.839474
Epoch 003/100 [0092/0164] --{'loss_classifier': 0.7288015484809875, 'loss_box_reg': 0.06144417077302933, 'loss_objectness': 0.6938459873199463, 'loss_rpn_box_reg': 0.28104662895202637}ETA: 2:20:59.231402
Epoch 003/100 [0093/0164] --{'loss_classifier': 0.7309717535972595, 'loss_box_reg': 0.04762320965528488, 'loss_objectness': 0.6953339576721191, 'loss_rpn_box_reg': 0.42251330614089966}ETA: 2:20:59.482752
Epoch 003/100 [0094/0164] --{'loss_classifier': 0.7303683161735535, 'loss_box_reg': 0.05796927213668823, 'loss_objectness': 0.6941191554069519, 'loss_rpn_box_reg': 0.09505324065685272}ETA: 2:20:59.797868
Epoch 003/100 [0095/0164] --{'loss_classifier': 0.7308328747749329, 'loss_box_reg': 0.06764878332614899, 'loss_objectness': 0.6960427165031433, 'loss_rpn_box_reg': 0.35785120725631714}ETA: 2:20:59.991415
Epoch 003/100 [0096/0164] --{'loss_classifier': 0.7312328815460205, 'loss_box_reg': 0.05539017543196678, 'loss_objectness': 0.6947048902511597, 'loss_rpn_box_reg': 0.3775192201137543}ETA: 2:21:00.325643
Epoch 003/100 [0097/0164] --{'loss_classifier': 0.7301695346832275, 'loss_box_reg': 0.08546555042266846, 'loss_objectness': 0.6939765810966492, 'loss_rpn_box_reg': 0.22383354604244232}ETA: 2:21:00.630848
Epoch 003/100 [0098/0164] --{'loss_classifier': 0.731848955154419, 'loss_box_reg': 0.05935800075531006, 'loss_objectness': 0.6952915191650391, 'loss_rpn_box_reg': 0.3103020489215851}ETA: 2:21:00.919255
Epoch 003/100 [0099/0164] --{'loss_classifier': 0.7303070425987244, 'loss_box_reg': 0.0705636590719223, 'loss_objectness': 0.6954269409179688, 'loss_rpn_box_reg': 0.10569058358669281}ETA: 2:21:01.083539
Epoch 003/100 [0100/0164] --{'loss_classifier': 0.7250432968139648, 'loss_box_reg': 0.08684134483337402, 'loss_objectness': 0.6944946050643921, 'loss_rpn_box_reg': 0.29255786538124084}ETA: 2:21:01.464099
Epoch 003/100 [0101/0164] --{'loss_classifier': 0.7327190041542053, 'loss_box_reg': 0.06290342658758163, 'loss_objectness': 0.694166898727417, 'loss_rpn_box_reg': 0.27200132608413696}ETA: 2:21:01.685631
Epoch 003/100 [0102/0164] --{'loss_classifier': 0.7263872027397156, 'loss_box_reg': 0.056411467492580414, 'loss_objectness': 0.6948771476745605, 'loss_rpn_box_reg': 0.2445678561925888}ETA: 2:21:02.151385
Epoch 003/100 [0103/0164] --{'loss_classifier': 0.7219337821006775, 'loss_box_reg': 0.04908788949251175, 'loss_objectness': 0.6949855089187622, 'loss_rpn_box_reg': 0.2276090383529663}ETA: 2:21:02.201774
Epoch 003/100 [0104/0164] --{'loss_classifier': 0.728523313999176, 'loss_box_reg': 0.08437348902225494, 'loss_objectness': 0.6945770978927612, 'loss_rpn_box_reg': 0.16499382257461548}ETA: 2:21:02.333394
Epoch 003/100 [0105/0164] --{'loss_classifier': 0.7323686480522156, 'loss_box_reg': 0.0459832064807415, 'loss_objectness': 0.6961531043052673, 'loss_rpn_box_reg': 0.26218101382255554}ETA: 2:21:02.588097
Epoch 003/100 [0106/0164] --{'loss_classifier': 0.7319900393486023, 'loss_box_reg': 0.10003547370433807, 'loss_objectness': 0.6945494413375854, 'loss_rpn_box_reg': 0.11070872843265533}ETA: 2:21:02.782353
Epoch 003/100 [0107/0164] --{'loss_classifier': 0.7346327900886536, 'loss_box_reg': 0.026773175224661827, 'loss_objectness': 0.6960221529006958, 'loss_rpn_box_reg': 0.4344371259212494}ETA: 2:21:02.839576
Epoch 003/100 [0108/0164] --{'loss_classifier': 0.7335976958274841, 'loss_box_reg': 0.03880202770233154, 'loss_objectness': 0.6960786581039429, 'loss_rpn_box_reg': 0.3152444064617157}ETA: 2:21:03.097173
Epoch 003/100 [0109/0164] --{'loss_classifier': 0.7310688495635986, 'loss_box_reg': 0.04970696195960045, 'loss_objectness': 0.6949008703231812, 'loss_rpn_box_reg': 0.20484380424022675}ETA: 2:21:03.174442
Epoch 003/100 [0110/0164] --{'loss_classifier': 0.7356793284416199, 'loss_box_reg': 0.06081939861178398, 'loss_objectness': 0.6934597492218018, 'loss_rpn_box_reg': 0.21009068191051483}ETA: 2:21:03.429139
Epoch 003/100 [0111/0164] --{'loss_classifier': 0.7314350605010986, 'loss_box_reg': 0.04434160515666008, 'loss_objectness': 0.6959042549133301, 'loss_rpn_box_reg': 0.4801032245159149}ETA: 2:21:03.708027
Epoch 003/100 [0112/0164] --{'loss_classifier': 0.7320099472999573, 'loss_box_reg': 0.055977970361709595, 'loss_objectness': 0.6940147280693054, 'loss_rpn_box_reg': 0.11754860728979111}ETA: 2:21:04.067881
Epoch 003/100 [0113/0164] --{'loss_classifier': 0.7295989394187927, 'loss_box_reg': 0.08095370978116989, 'loss_objectness': 0.6964855194091797, 'loss_rpn_box_reg': 0.30695071816444397}ETA: 2:21:04.229544
Epoch 003/100 [0114/0164] --{'loss_classifier': 0.7248868346214294, 'loss_box_reg': 0.05533980578184128, 'loss_objectness': 0.6950165629386902, 'loss_rpn_box_reg': 0.41130536794662476}ETA: 2:21:04.221912
Epoch 003/100 [0115/0164] --{'loss_classifier': 0.7307236194610596, 'loss_box_reg': 0.06841807067394257, 'loss_objectness': 0.6955201029777527, 'loss_rpn_box_reg': 0.3130321800708771}ETA: 2:21:04.436143
Epoch 003/100 [0116/0164] --{'loss_classifier': 0.7251141667366028, 'loss_box_reg': 0.030146561563014984, 'loss_objectness': 0.6944801211357117, 'loss_rpn_box_reg': 0.17522954940795898}ETA: 2:21:04.698621
Epoch 003/100 [0117/0164] --{'loss_classifier': 0.7306985855102539, 'loss_box_reg': 0.11744572967290878, 'loss_objectness': 0.6944952011108398, 'loss_rpn_box_reg': 0.3676491379737854}ETA: 2:21:04.917174
Epoch 003/100 [0118/0164] --{'loss_classifier': 0.7292941212654114, 'loss_box_reg': 0.06609810888767242, 'loss_objectness': 0.6948511600494385, 'loss_rpn_box_reg': 0.5316518545150757}ETA: 2:21:05.094837
Epoch 003/100 [0119/0164] --{'loss_classifier': 0.7282161712646484, 'loss_box_reg': 0.0393863283097744, 'loss_objectness': 0.6949917078018188, 'loss_rpn_box_reg': 0.08322007209062576}ETA: 2:21:05.344106
Epoch 003/100 [0120/0164] --{'loss_classifier': 0.7297959327697754, 'loss_box_reg': 0.03730146959424019, 'loss_objectness': 0.6948303580284119, 'loss_rpn_box_reg': 0.24661612510681152}ETA: 2:21:05.503043
Epoch 003/100 [0121/0164] --{'loss_classifier': 0.7294784188270569, 'loss_box_reg': 0.08589354157447815, 'loss_objectness': 0.6931762099266052, 'loss_rpn_box_reg': 0.2567344903945923}ETA: 2:21:05.638688
Epoch 003/100 [0122/0164] --{'loss_classifier': 0.7315106391906738, 'loss_box_reg': 0.05305979773402214, 'loss_objectness': 0.6957063674926758, 'loss_rpn_box_reg': 0.38864678144454956}ETA: 2:21:05.921283
Epoch 003/100 [0123/0164] --{'loss_classifier': 0.7269882559776306, 'loss_box_reg': 0.07020195573568344, 'loss_objectness': 0.692706823348999, 'loss_rpn_box_reg': 0.441092312335968}ETA: 2:21:05.965035
Epoch 003/100 [0124/0164] --{'loss_classifier': 0.7318606376647949, 'loss_box_reg': 0.04628298804163933, 'loss_objectness': 0.6929739713668823, 'loss_rpn_box_reg': 0.18223723769187927}ETA: 2:21:06.314139
Epoch 003/100 [0125/0164] --{'loss_classifier': 0.7247774600982666, 'loss_box_reg': 0.06037580966949463, 'loss_objectness': 0.6962757110595703, 'loss_rpn_box_reg': 0.319682240486145}ETA: 2:21:06.374773
Epoch 003/100 [0126/0164] --{'loss_classifier': 0.7269570827484131, 'loss_box_reg': 0.035262223333120346, 'loss_objectness': 0.6939367055892944, 'loss_rpn_box_reg': 0.28093263506889343}ETA: 2:21:06.452415
Epoch 003/100 [0127/0164] --{'loss_classifier': 0.7331957221031189, 'loss_box_reg': 0.01771748624742031, 'loss_objectness': 0.694873034954071, 'loss_rpn_box_reg': 0.12697651982307434}ETA: 2:21:06.633467
Epoch 003/100 [0128/0164] --{'loss_classifier': 0.7349874377250671, 'loss_box_reg': 0.06775552034378052, 'loss_objectness': 0.6961272954940796, 'loss_rpn_box_reg': 0.2260274589061737}ETA: 2:21:06.697301
Epoch 003/100 [0129/0164] --{'loss_classifier': 0.7307144999504089, 'loss_box_reg': 0.045865438878536224, 'loss_objectness': 0.6954011917114258, 'loss_rpn_box_reg': 0.224530428647995}ETA: 2:21:06.835041
Epoch 003/100 [0130/0164] --{'loss_classifier': 0.727624237537384, 'loss_box_reg': 0.038499779999256134, 'loss_objectness': 0.6947693824768066, 'loss_rpn_box_reg': 0.13782046735286713}ETA: 2:21:06.931909
